41,3,22.88,384.02,107.52000000000001,71.75999999999999,1,1,1.0
42,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
42,3,11.44,388.51,96.11,71.75999999999999,1,1,1.0
43,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
44,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
45,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
46,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
47,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
48,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
49,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
50,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
51,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
52,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
53,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
54,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
55,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
56,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
57,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
58,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
59,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
60,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
61,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
62,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
63,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
64,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
65,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
66,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
67,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
67,4,865.2,228.93,94.79999999999995,85.07,1,1,1.0
68,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
68,4,857.88,228.93,102.12,86.38999999999999,1,1,1.0
69,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
69,4,850.57,228.93,109.42999999999995,87.71999999999997,1,1,1.0
70,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
70,4,843.25,228.93,116.75,89.04000000000002,1,1,1.0
71,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
71,4,835.94,228.93,124.05999999999995,90.36000000000001,1,1,1.0
72,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
72,4,828.62,228.93,131.38,91.69,1,1,1.0
73,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
73,4,821.31,228.93,138.69000000000005,93.00999999999999,1,1,1.0
74,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
74,4,813.99,228.93,146.01,94.32999999999998,1,1,1.0
75,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
75,4,806.68,228.93,153.32000000000005,95.64999999999998,1,1,1.0
76,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
76,4,799.36,228.93,160.64,96.98000000000002,1,1,1.0
77,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
77,4,792.05,228.93,167.95000000000005,98.30000000000001,1,1,1.0
78,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
78,4,784.73,228.93,175.26999999999998,99.62,1,1,1.0
79,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
79,4,777.42,228.93,182.58000000000004,100.94999999999999,1,1,1.0
80,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
80,4,770.1,228.93,189.89999999999998,102.26999999999998,1,1,1.0
81,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
81,4,759.51,229.54,193.85000000000002,104.03999999999999,1,1,1.0
82,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
82,4,748.92,230.15,197.80000000000007,105.80999999999997,1,1,1.0
83,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
83,4,738.33,230.77,201.75,107.58000000000001,1,1,1.0
84,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
84,4,727.74,231.38,205.70000000000005,109.35000000000002,1,1,1.0
85,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
85,4,717.15,231.99,209.64999999999998,111.12,1,1,1.0
86,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
86,4,706.56,232.6,213.59000000000003,112.89000000000001,1,1,1.0
87,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
87,4,695.97,233.22,217.53999999999996,114.65,1,1,1.0
88,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
88,4,685.38,233.83,221.49,116.41999999999999,1,1,1.0
89,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
89,4,674.79,234.44,225.44000000000005,118.19999999999999,1,1,1.0
90,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
90,4,664.2,235.05,229.39,119.96999999999997,1,1,1.0
91,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
91,4,653.61,235.67,233.34000000000003,121.72999999999999,1,1,1.0
92,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
92,4,643.02,236.28,237.28999999999996,123.49999999999997,1,1,1.0
93,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
93,4,632.43,236.89,241.24,125.27000000000004,1,1,1.0
94,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
94,4,621.83,237.5,245.19999999999993,127.05000000000001,1,1,1.0
95,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
95,4,611.24,238.11,249.14999999999998,128.82,1,1,1.0
96,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
96,4,600.65,238.73,253.10000000000002,130.58,1,1,1.0
97,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
97,4,590.06,239.34,257.0400000000001,132.35,1,1,1.0
98,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
98,4,579.47,239.95,260.99,134.12,1,1,1.0
99,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
99,4,568.88,240.56,264.94000000000005,135.89,1,1,1.0
100,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
100,4,558.29,241.18,268.89,137.65999999999997,1,1,1.0
101,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
101,4,547.7,241.79,272.8399999999999,139.43000000000004,1,1,1.0
102,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
102,4,537.11,242.4,276.78999999999996,141.20000000000002,1,1,1.0
103,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
103,4,521.38,245.62,282.03,142.32999999999998,1,1,1.0
104,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
104,4,505.65,248.84,287.27,143.45000000000002,1,1,1.0
105,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
105,4,489.92,252.06,292.50999999999993,144.57999999999998,1,1,1.0
105,5,453.87,267.9,99.02999999999997,44.650000000000034,1,1,0.0
106,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
106,4,474.18,255.28,297.76000000000005,145.70000000000002,1,1,1.0
106,5,440.68,267.45,99.03000000000003,44.650000000000034,1,1,0.0
107,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
107,4,458.45,258.5,303.00000000000006,146.82999999999998,1,1,1.0
107,5,427.49,267.0,99.03999999999996,44.64999999999998,1,1,0.0
108,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
108,4,442.72,261.72,308.24,147.95,1,1,1.0
108,5,414.31,266.55,99.03000000000003,44.64999999999998,1,1,0.0
109,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
109,4,426.99,264.94,313.48,149.07999999999998,1,1,1.0
109,5,401.12,266.1,99.04000000000002,44.64999999999998,1,1,0.0
110,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
110,4,411.25,268.16,318.73,150.2,1,1,1.0
110,5,387.94,265.65,99.03000000000003,44.650000000000034,1,1,0.0
111,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
111,4,395.52,271.38,323.97,151.32999999999998,1,1,1.0
111,5,373.17,267.36,100.41999999999996,44.64999999999998,1,1,0.0
112,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
112,4,379.79,274.6,329.21,152.45,1,1,1.0
112,5,358.4,269.08,101.81,44.64000000000004,1,1,0.0
113,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
113,4,359.41,276.4,339.84999999999997,155.45000000000005,1,1,1.0
113,5,343.63,270.79,103.19999999999999,44.639999999999986,1,1,0.0
114,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
114,4,339.04,278.2,350.47999999999996,158.44,1,1,1.0
114,5,328.86,272.5,104.58999999999997,44.64999999999998,1,1,0.0
115,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
115,4,318.66,280.0,361.11999999999995,161.44,1,1,1.0
115,5,314.09,274.21,105.97000000000003,44.650000000000034,1,1,0.0
116,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
116,4,298.28,281.8,371.76,164.43,1,1,1.0
116,5,299.32,275.93,107.36000000000001,44.639999999999986,1,1,0.0
117,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
117,4,277.91,283.6,382.38999999999993,167.42999999999995,1,1,1.0
117,5,284.56,277.64,108.74000000000001,44.639999999999986,1,1,0.0
117,6,883.88,213.2,76.12,64.13999999999999,1,1,1.0
118,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
118,4,254.93,285.72,393.74999999999994,171.66999999999996,1,1,1.0
118,5,267.57,278.64,111.61000000000001,44.639999999999986,1,1,0.0
118,6,879.26,213.32,79.74000000000001,64.13999999999999,1,1,1.0
118,7,504.06,252.9,137.28000000000003,64.14000000000001,1,1,0.0
119,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
119,4,231.96,287.83,405.11,175.92000000000002,1,1,1.0
119,5,250.59,279.64,114.47999999999999,44.639999999999986,1,1,0.0
119,6,874.64,213.45,83.36000000000001,64.13999999999999,1,1,1.0
119,7,489.53,253.2,137.26999999999998,64.13999999999999,1,1,0.0
120,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
120,4,208.98,289.95,416.47,180.16000000000003,1,1,1.0
120,5,233.61,280.64,117.33999999999997,44.639999999999986,1,1,0.0
120,6,870.02,213.57,86.98000000000002,64.13999999999999,1,1,1.0
120,7,474.99,253.5,137.27999999999997,64.13999999999999,1,1,0.0
121,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
121,4,186.01,292.07,427.82000000000005,184.41000000000003,1,1,1.0
121,5,216.63,281.63,120.19999999999999,44.64999999999998,1,1,0.0
121,6,865.4,213.7,90.60000000000002,64.13,1,1,1.0
121,7,460.46,253.8,137.27000000000004,64.13999999999999,1,1,0.0
122,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
122,4,163.03,294.18,439.19000000000005,188.65999999999997,1,1,1.0
122,5,199.65,282.63,123.07000000000002,44.64999999999998,1,1,0.0
122,6,860.78,213.82,94.22000000000003,64.13999999999999,1,1,1.0
122,7,445.92,254.1,137.28000000000003,64.14000000000001,1,1,0.0
123,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
123,4,140.06,296.3,450.54,192.89999999999998,1,1,1.0
123,5,182.67,283.63,125.93000000000004,44.64999999999998,1,1,0.0
123,6,856.16,213.95,97.84000000000003,64.13,1,1,1.0
123,7,431.39,254.4,137.27999999999997,64.14000000000001,1,1,0.0
124,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
124,4,120.05,298.97,456.10999999999996,197.48999999999995,1,1,1.0
124,5,164.9,285.56,127.64000000000001,44.639999999999986,1,1,0.0
124,6,850.6,214.8,97.82999999999993,64.13999999999999,1,1,1.0
124,7,415.87,255.15,137.27999999999997,64.14000000000001,1,1,0.0
125,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
125,4,100.04,301.64,461.67,202.07,1,1,1.0
125,5,147.14,287.48,129.35000000000002,44.64999999999998,1,1,0.0
125,6,845.03,215.66,97.84000000000003,64.14000000000001,1,1,1.0
125,7,400.35,255.9,137.27999999999997,64.14000000000001,1,1,0.0
126,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
126,4,80.03,304.31,467.24,206.66000000000003,1,1,1.0
126,5,129.37,289.41,131.06,44.64999999999998,1,1,0.0
126,6,839.47,216.52,97.82999999999993,64.12999999999997,1,1,1.0
126,7,384.84,256.65,137.27000000000004,64.14000000000004,1,1,0.0
127,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
127,4,60.03,306.99,472.80000000000007,211.24,1,1,1.0
127,5,111.61,291.34,132.76,44.64000000000004,1,1,0.0
127,6,833.9,217.37,97.84000000000003,64.13999999999999,1,1,1.0
127,7,369.32,257.4,137.26999999999998,64.14000000000004,1,1,0.0
128,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
128,4,40.02,309.66,478.37,215.82999999999998,1,1,1.0
128,5,93.84,293.26,134.47,44.650000000000034,1,1,0.0
128,6,828.34,218.23,97.82999999999993,64.14000000000001,1,1,1.0
128,7,353.8,258.15,137.27999999999997,64.13,1,1,0.0
129,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
129,4,20.01,312.33,483.93,220.41000000000003,1,1,1.0
129,5,76.08,295.19,136.18,44.64999999999998,1,1,0.0
129,6,822.77,219.08,97.84000000000003,64.14000000000001,1,1,1.0
129,7,338.28,258.9,137.28000000000003,64.13,1,1,0.0
130,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
130,4,0.0,315.0,489.5,225.0,1,1,1.0
130,5,58.31,297.12,137.89,44.639999999999986,1,1,1.0
130,6,817.21,219.94,97.82999999999993,64.13999999999999,1,1,1.0
130,7,322.76,259.65,137.28000000000003,64.13,1,1,0.0
131,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
131,4,0.0,317.81,469.58,222.19,1,1,1.0
131,5,48.59,298.24,129.01,44.64999999999998,1,1,1.0
131,6,811.09,220.31,97.83999999999992,64.13999999999999,1,1,1.0
131,7,308.15,261.52,137.28000000000003,64.14000000000004,1,1,0.0
132,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
132,4,0.0,320.62,449.67,219.38,1,1,1.0
132,5,38.87,299.36,120.12,44.64999999999998,1,1,1.0
132,6,804.97,220.69,97.83999999999992,64.13999999999999,1,1,1.0
132,7,293.55,263.39,137.26999999999998,64.13999999999999,1,1,0.0
133,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
133,4,0.0,323.43,429.75,216.57,1,1,1.0
133,5,29.16,300.49,111.22999999999999,44.639999999999986,1,1,1.0
133,6,798.85,221.06,97.84000000000003,64.13999999999999,1,1,1.0
133,7,278.94,265.26,137.26999999999998,64.13999999999999,1,1,0.0
134,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
134,4,0.0,326.23,409.83,213.76999999999998,1,1,1.0
134,5,19.44,301.61,102.34,44.64999999999998,1,1,1.0
134,6,792.73,221.44,97.84000000000003,64.13999999999999,1,1,1.0
134,7,264.33,267.14,137.27000000000004,64.13,1,1,0.0
135,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
135,4,0.0,329.04,389.92,210.95999999999998,1,1,1.0
135,5,9.72,302.74,93.46000000000001,44.639999999999986,1,1,1.0
135,6,786.62,221.81,97.83000000000004,64.13999999999999,1,1,1.0
135,7,249.72,269.01,137.28,64.13999999999999,1,1,0.0
136,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
136,4,0.0,331.85,370.0,208.14999999999998,1,1,1.0
136,6,780.5,222.19,97.84000000000003,64.13,1,1,1.0
136,7,235.11,270.88,137.27999999999997,64.13999999999999,1,1,0.0
137,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
137,4,0.0,334.66,350.08,205.33999999999997,1,1,1.0
137,6,771.88,222.69,99.21000000000004,64.75999999999999,1,1,1.0
137,7,218.13,271.88,137.28000000000003,64.13999999999999,1,1,0.0
138,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
138,4,0.0,337.47,330.17,202.52999999999997,1,1,1.0
138,6,763.27,223.19,100.58000000000004,65.38999999999999,1,1,1.0
138,7,201.15,272.88,137.28,64.13999999999999,1,1,0.0
139,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
139,4,0.0,340.28,310.25,199.72000000000003,1,1,1.0
139,6,754.65,223.69,101.96000000000004,66.01999999999998,1,1,1.0
139,7,184.17,273.88,137.27,64.13999999999999,1,1,0.0
140,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
140,4,0.0,343.08,290.33,196.92000000000002,1,1,1.0
140,6,746.03,224.18,103.34000000000003,66.65999999999997,1,1,1.0
140,7,167.19,274.88,137.26999999999998,64.13999999999999,1,1,0.0
141,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
141,4,0.0,345.89,270.42,194.11,1,1,1.0
141,6,737.42,224.68,104.71000000000004,67.29000000000002,1,1,1.0
141,7,150.21,275.88,137.27,64.13,1,1,0.0
142,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
142,4,0.0,348.7,250.5,191.3,1,1,1.0
142,6,728.8,225.18,106.08000000000004,67.92000000000002,1,1,1.0
142,7,133.23,276.88,137.27,64.13,1,1,1.0
142,8,728.81,476.15,156.79000000000008,63.85000000000002,1,1,1.0
143,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
143,4,0.0,352.43,227.03,187.57,1,1,1.0
143,6,722.81,226.18,106.08000000000004,67.92000000000002,1,1,1.0
143,7,117.49,277.62,137.28000000000003,64.13999999999999,1,1,1.0
143,8,737.55,470.91,156.79000000000008,69.08999999999997,1,1,1.0
144,2,205.15,246.97,100.35,46.630000000000024,1,1,0.0
144,4,0.0,356.17,203.57,183.82999999999998,1,1,1.0
144,6,716.81,227.18,106.09000000000003,67.92000000000002,1,1,1.0
144,7,101.76,278.37,137.27999999999997,64.13999999999999,1,1,1.0
144,8,746.29,465.66,156.79000000000008,74.33999999999997,1,1,1.0
145,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
145,6,710.82,228.18,106.08999999999992,67.92000000000002,1,1,1.0
145,7,86.03,279.12,137.28,64.13999999999999,1,1,1.0
145,8,755.03,460.42,156.79000000000008,79.57999999999998,1,1,1.0
146,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
146,6,703.7,228.18,106.08999999999992,67.92000000000002,1,1,1.0
146,7,68.24,280.25,137.26999999999998,64.13,1,1,1.0
146,8,763.83,457.42,156.78999999999996,79.57999999999998,1,1,1.0
147,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
147,6,696.59,228.18,106.07999999999993,67.92000000000002,1,1,1.0
147,7,50.44,281.37,137.28,64.13999999999999,1,1,1.0
147,8,772.63,454.43,156.79999999999995,79.57999999999998,1,1,1.0
148,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
148,6,689.47,228.18,106.07999999999993,67.92000000000002,1,1,1.0
148,7,32.65,282.49,137.28,64.13999999999999,1,1,1.0
148,8,781.43,451.43,156.80000000000007,79.57999999999998,1,1,1.0
149,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
149,6,682.35,228.18,106.09000000000003,67.92000000000002,1,1,1.0
149,7,14.86,283.62,137.27999999999997,64.13,1,1,1.0
149,8,790.24,448.43,156.78999999999996,79.57999999999998,1,1,1.0
150,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
150,6,672.31,228.33,106.84000000000003,68.66999999999999,1,1,1.0
150,7,11.89,284.52,124.80999999999999,64.13,1,1,1.0
150,8,795.78,444.39,153.85000000000002,79.58000000000004,1,1,1.0
151,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
151,6,662.28,228.48,107.58000000000004,69.41999999999999,1,1,1.0
151,7,8.92,285.42,112.35,64.13,1,1,1.0
151,8,801.32,440.34,150.89999999999998,79.57999999999998,1,1,1.0
152,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
152,6,652.24,228.63,108.33000000000004,70.17000000000002,1,1,1.0
152,7,5.94,286.31,99.9,64.13999999999999,1,1,1.0
152,8,806.87,436.3,147.93999999999994,79.57999999999998,1,1,1.0
153,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
153,6,642.2,228.78,109.08999999999992,70.91999999999999,1,1,1.0
153,7,2.97,287.21,87.43,64.14000000000004,1,1,1.0
153,8,812.41,432.25,145.0,79.57999999999998,1,1,1.0
154,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
154,6,632.16,228.93,109.84000000000003,71.67000000000002,1,1,1.0
154,8,817.96,428.21,142.03999999999996,79.58000000000004,1,1,1.0
155,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
155,6,621.8,229.05,113.20000000000005,73.05000000000001,1,1,1.0
155,8,828.19,423.34,131.80999999999995,79.58000000000004,1,1,1.0
156,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
156,6,611.43,229.18,116.57000000000005,74.42000000000002,1,1,1.0
156,8,838.43,418.47,121.57000000000005,79.57999999999998,1,1,1.0
157,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
157,6,601.07,229.3,119.92999999999995,75.80000000000001,1,1,1.0
157,8,848.67,413.6,111.33000000000004,79.57999999999998,1,1,1.0
158,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
158,6,590.71,229.43,123.28999999999996,77.17000000000002,1,1,1.0
158,8,858.91,408.73,101.09000000000003,79.57999999999998,1,1,1.0
159,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
159,6,580.34,229.55,126.65999999999997,78.55000000000001,1,1,1.0
159,8,869.15,403.86,90.85000000000002,79.57999999999998,1,1,1.0
160,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
160,6,569.98,229.68,130.01999999999998,79.92000000000002,1,1,1.0
161,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
161,6,558.4,230.02,131.18000000000006,79.91999999999999,1,1,1.0
162,2,205.15,246.97,100.35,46.630000000000024,1,1,1.0
162,6,546.82,230.36,132.33999999999992,79.91999999999996,1,1,1.0
